_id,description,predicted_category,title
5db0aec0f0a9b700adeec51d,"Flat clay tiles make a hourdi roof easy to maintain, and the aesthetics is stunning. By Sathya Prakash Varanashi",technology,"CURVING THE ROOF, differently"
5db0aec0f0a9b700adeec51e,IIT-Bombay students’ YouTube channel hits 1 lakh subscribers,business,‘Knowledge beyond language has always been our motto’
5db0aec0f0a9b700adeec51f,"From pop to electronic, here are some of the new music festivals till January 2020",technology,Hitting the right notes: A list of upcoming music festivals in the country
5db0aec0f0a9b700adeec520,"From pop to electronic, here are some of the new music festivals till January 2020",technology,Hitting the right notes
5db0aec0f0a9b700adeec521,"Dr Sanju George, Professor of Psychiatry and Psychology, Rajagiri College of Social Sciences (Autonomous), Kalamassery will be hosting the Mental Health Workshop at Donut Factory, Panampilly Nagar on",health,Young and mindful
5db0aec0f0a9b700adeec522,"Vineeth Kumar aka Beep and Naser Al Azzeh aka Nas talk about their YouTube channel, which has over 1.6 million subscribers",entertainment,Meet the Jordindians
5db0aec0f0a9b700adeec523,Sir M. Visvesvaraya will remain a source of inspiration to people across boundaries,health,Role model for all times
5db0aec0f0a9b700adeec524,"Learn what running with vision impairment is like, and what inspires these marathoners to take it up",business,No challenge too big for India’s community of runners with visual impairment
5db0aec0f0a9b700adeec525,Make the most of this good weather. Grab a tiffin box and head to Chennai’s favourite spots for an old-school picnic,sports,Chennai and its picnic spaces
5db0aec0f0a9b700adeec526,The challenge before India is to deepen the tactical engagement with China keeping strategic glitches at bay.,entertainment,Making a friend of the neighbour
5db0aec0f0a9b700adeec527,"Jolly Joseph, a resident of Koodathayi village in Kozhikode district, has confessed to plotting and killing six family members, including a two-year-old, over more than a decade. Mohamed Nazeer pieces together the chilling facts behind the tragedy",general,Murder without mayhem
5db0aec0f0a9b700adeec528,"Jolly Joseph, a resident of Koodathayi village in Kozhikode district, has confessed to plotting and killing six family members, including a two-year-old, over more than a decade. Mohamed Nazeer pieces together the chilling facts behind the tragedy.",general,Murder without mayhem: The chilling facts behind the Koodathayi killings
5db0aec0f0a9b700adeec529,The NRC process has an Assam-specific history. Extending it to the rest of the country is bizarre,sports,Do we need a countrywide National Register of Citizens?
5db0aec0f0a9b700adeec52a,"Three decades ago, government-owned telecommunication providers, BSNL and MTNL, were in an enviable position when they enjoyed monopoly status. After the advent of private telecom players, the two or",business,MPs and public units
5db0aec0f0a9b700adeec52b,A new vaccine from India might just be able to ensure this,health,Can typhoid be an illness of the past?
5db0aec0f0a9b700adeec52c,"Scientists have identified new sub-types of cells that, when they interact, accelerate the scarring process in diseased livers.",health,Study finds a way to treat liver disease - ETHealthworld.com
5db0aec0f0a9b700adeec52d,"Samsung launches Galaxy Tab S6 and first e-SIM enabled 4G watch ETTelecom.com Samsung Galaxy Tab S6, Galaxy Watch 4G, and Galaxy Watch Active 2 Launched in India: Everything You Need to Know Gadgets 360 Samsung Galaxy Tab S6 Launched in India: Price, Specific…",technology,Samsung launches Galaxy Tab S6 and first e-SIM enabled 4G watch - ETTelecom.com
5db0aec0f0a9b700adeec52e,"Amazon Great Indian Festival 'Celebration Special': Top deals and discounts on offer Economic Times Amazon Great Indian Festival starts today for Prime members, check top deals and offers Hindustan Times Amazon Great Indian Festival 2019 Sale Kicks Off for Pr…",business,Amazon Great Indian Festival 'Celebration Special': Top deals and discounts on offer - Economic Times
5db0aec0f0a9b700adeec52f,"Interview with T. Udhayachandran, Commissioner of Archaeology, Tamil Nadu State Department of Archaeology.",general,‘Site museum at Keeladi first priority’
5db0aec0f0a9b700adeec530,Excavations at Keeladi have the potential to throw light on the civilisational antiquity of the ancient Tamil country and its people.,technology,Excavations at Keeladi open a new window into old times
5db0aec0f0a9b700adeec531,Support for NavIC will be available in select Qualcomm Technologies chipset platforms starting in late 2019 and commercial devices with NavIC support are expected to be available during the first half of 2020.,technology,Qualcomm announces support for India’s NavIC Satellite Navigation System - Economic Times
5db0aec0f0a9b700adeec532,Xiaomi has been building its accessory and internet of things (IoT) ecosystem business on top of its handsets and smart TV products.,technology,Chinese phone companies to strengthen accessory business - ETtech.com
5db0aec0f0a9b700adeec533,"In spite of the ambitious provisions in the amended Motor Vehicles law, safe road behaviour is still miles away",business,It is still an amber light for road safety
5db0aec0f0a9b700adeec534,"The central government will soon announce concession in Delhi Metro fares for students and senior citizens as a technology-based solution has been found to implement the same, Union minister Hardeep Singh Puri said on Monday. ""We are ready with technology-bas…",general,"Centre will soon announce discount in fares for students, senior citizens in metro trains: Puri"
5db0aec0f0a9b700adeec535,"Indian-American Abhijit Banerjee, who won the 2019 Nobel Prize for Economics jointly with his wife Esther Duflo and another economist Michael Kremer, is currently the Ford Foundation International Professor of Economics at the US-based Massachusetts Institute…",sports,Indian-American MIT Prof Abhijit Banerjee and wife Esther Duflo win Nobel in Economics
5db0aec0f0a9b700adeec536,"The only differentiator for any corporate in the world is its people, and not the niche it plays in, not the technology it deploys, not the market it focuses, not the valuation it commands and not the",health,People are the only differentiator for enterprises: American author Jason Jennings
5db0aec0f0a9b700adeec537,Benefits and rewards division uses Zeta’s tech — developed in India — globally,business,Digitisation spurs growth for Sodexo
5db0aec0f0a9b700adeec538,"As India has embarked on massive infrastructure development to cater to the growing number of people striving for better living, there was a need to adopt Building information Modelling (BIM) process",health,India needs to adopt BIM process to build infrastructure faster and efficiently: Autodesk
5db0aec0f0a9b700adeec539,"Energy Efficiency Services Limited (EESL) and National Investment and Infrastructure Fund (NIIF) have entered into a joint venture, IntelliSmart Infrastructure Private Limited (IntelliSmart), to imple",business,EESL partners with NIIF for smart meters deployment
5db0aec0f0a9b700adeec53a,Indian audio segment pegged at $1 bn,business,Taiwan’s TPV eyes 26% share in audio segment
5db0aec0f0a9b700adeec53b,The exercise will be carried out by the Institute of Wood Science and Technology,health,BBMP assures HC of commencing tree census within one month
5db0aec0f0a9b700adeec53c,"India is good in technology but “does not change with the times,” he says",business,"Indigenous R&D needed to cut defence imports, says Lt. Gen. Naravane"
5db0aec0f0a9b700adeec53d,Sanctions ₹23 lakh for Adam Harry to train at Rajiv Gandhi Academy for Aviation Technology in Thiruvananthapuram,general,Govt. gives wings to nation’ s first transman pilot’s dreams
5db0aec0f0a9b700adeec53e,It was held as part of the post-Dasara events,sports,Dasara Gravel Festival sends hearts of spectators racing
5db0aec0f0a9b700adeec53f,"The 20 richest people in the automotive industrySome in this list are prominent, like Elon Musk. Others are not so much so, like Pallonji Mistry.",technology,The 20 richest people in the automotive industry
5db0aec0f0a9b700adeec540,"What analysts think of M&M's big moveM&M and Ford (India) recently announced a joint venture, with the former holding a 51% stake.",business,What analysts think of M&M's big move
5db0aec0f0a9b700adeec541,PEG takes into account the projected earnings growth and acts as a more reliable valuation measure than the standard PE multiple.,business,7 stocks with high 1-year upside potential
5db0aec0f0a9b700adeec542,"Retail gloom deepens in India and China, home to 2.8 billion people, or more than a third of the world’s consumers.",business,Why a third of the world’s consumers are suddenly nervous to spend
5db0aec0f0a9b700adeec543,Indian telecom operator Vodafone Idea has tied up with Revolt Intellicorp to provide 4G Internet of Things (IoT) connectivity solutions for the latter's electric motorbikes.,business,Vodafone Idea to provide 4G IoT connectivity to Revolt's electric motorbikes - ETTelecom.com
5db0aec0f0a9b700adeec544,Support for NavIC will be available in select Qualcomm Technologies chipset platforms starting in late 2019 and commercial devices with NavIC support are expected to be available during the first half of 2020.,technology,Qualcomm announces support for India’s NavIC Satellite Navigation System - Economic Times
5db0aec0f0a9b700adeec545,Post-Dasara events will be held on October 12 and 13 to keep alive the momentum of the festive spirit and ensure tourist flow. The Department of Tourism has organised a kite flying festival on October,general,"Kite fest, gravel rally on Oct. 12, 13"
5db0aec0f0a9b700adeec546,PEG takes into account the projected earnings growth and acts as a more reliable valuation measure than the standard PE multiple.,business,7 stocks with high 1-year upside potential valued on basis of PEG ratio
5db0aec0f0a9b700adeec547,"RC Bhargava, chairman, Maruti Suzuki, said the passenger vehicle industry is heading towards the bottom of a downward cycle and sales are unlikely to decline further.",business,Leaders fall the most in auto Inc’s worst dip in 2 decades
5db0aec0f0a9b700adeec548,"Ashwani Gupta, 49, was Tuesday appointed Nissan Motor’s chief operating officer (COO), at a time the carmaker is grappling with the Carlos Ghosn scandal.",business,Will this engineer manage to fix Nissan?
5db0aec0f0a9b700adeec549,"BMW is ""very optimistic"" about the days ahead describing the present uncertainty as short-term and that they are very positive about India.",business,"Despite 11% fall in volume in Jan-Sep, BMW bullish on India"
5db0aec0f0a9b700adeec54a,"Detlev Mohr feels that ""there is big interest to invest in infrastructure because India will be probably the hottest growth play in the next 10 years in this area"".",business,"Foreign players keen to invest in India’s logistics infra space: Detlev Mohr, McKinsey"
5db0aec0f0a9b700adeec54b,"Among the 50 components in the Nifty index, 10 shares were trading in the green, while 40 were in the red.",business,"Share market update: Bharti Airtel, Vodafone Idea among top gainers on BSE"
5db0aec0f0a9b700adeec54c,TCS reported Q2 operating margin at 24 per cent while net margin came in at 20.6 per cent.,business,"Big dividend bonanza from TCS, healthcare major revenue earner in Q2: Key highlights"
5db0aec0f0a9b700adeec54d,"Back in 2016, ISRO put the last two of a network of seven navigational satellites into orbit for its planned Indian Regional Navigation Satellite System (IRNSS) program. Now, it looks like India has finally managed to get its positioning system into consumer …",general,India's Own NavIC Satellite Navigation Will Come In Qualcomm Smartphones From 2020 Onwards
5db0aec0f0a9b700adeec54e,"Tenacious battery life, a triple-camera system, a faster and intuitive A13 Bionic chipset — Apple’s finally stepped up their game with the iPhone 11 series. That said, we took a crack (pun unintended) at the 11 and the 11 Pro",technology,iPhone 11 and 11 Pro: Apple’s true flagships are finally here
5db0aec0f0a9b700adeec54f,"Ready to fly that geek-flag? This year’s first Comic Con India kicks off in the City Of Pearls this weekend, and chatting with Comic Con India founder Jatin Varma, we delve into the latest pop culture trends and discuss how they seep into the comic conventions",business,"Villains as heroes, web comic geniuses, cosplay creativity : here’s what to expect at 2019’s Hyderabad Comic Con"
5db0aec0f0a9b700adeec550,"Two major sports games, GRID and FIFA 20, hit the stands, more stylish than ever and remain true-to-form",sports,"Play around with engine revs in FIFA 20, and elasticos in GRID"
5db0aec0f0a9b700adeec551,Indian audio segment pegged at $1 bn,business,Taiwan’s TPV eyes 26% share in audio segment
5db0aec0f0a9b700adeec552,"U.S. President Donald Trump who uses Twitter for many policy announcements, has now also joined Twitch, owned by Amazon, as he goes on the campaign trail for re-election.Mr. Trump on Thursday opened h",general,Trump to stream on Twitch
5db0aec0f0a9b700adeec553,"Just weeks after a broad effort announced by tech platforms to curb the spread of violent content, a video of Wednesday's deadly shooting in the German city of Halle was posted online where it may have been viewed by millions. The gunman posted a video of the…",business,Germany shooting livestreamed despite efforts by tech firms
5db0aec0f0a9b700adeec554,"A heavily armed assailant ranting about Jews tried to force his way into a synagogue in Germany on Yom Kippur, Judaism's holiest day, then shot two people to death nearby in an attack Wednesday that was livestreamed on a popular gaming site. The attacker shot…",general,2 dead in attack targeting German synagogue on Yom Kippur
5db0aec0f0a9b700adeec555,"Last year, Taiwan-based TPV Technology had received the rights for Philips' TV range as well as audio products for the Indian market that includes aspects like manufacturing, marketing and sales.",business,Philips eyes over 50% growth in India audio biz next year
5db0aec0f0a9b700adeec556,"Two-day Hyderabad edition features best of comics, cosplay, gaming and more",technology,Hyderabad Comic Con off to a spectacular start
5db0aec0f0a9b700adeec557,IT Principal Secretary Jayesh Ranjan has said the Hyderabad animation VFX gaming industry is showing the best results in the country. He was speaking at the launch of the fourth edition of AMD’s flags,technology,‘City’s gaming industry clocks best growth in the country’
5db0aec0f0a9b700adeec558,"Dell's Alienware as a brand is synonymous to making some killer gaming hardware in the fanciest package possible, with all the bells and whistles. And this year, we've got our hands on the Dell Alienware m15 R2 Gaming Notebook which comes with top-notch specs…",technology,Alienware M15 R2 Review: A Light And Powerful Gaming Laptop With Some Compromises
5db0aec0f0a9b700adeec559,"We all know the top players in the premium smartphone segment – Apple, Samsung and Oneplus. This quarter saw back-to-back launches of the three most anticipated flagships from these players – the iPhone 11, Samsung Note 10 and the OnePlus 7T. But what every g…",technology,"Apple, Samsung or OnePlus? Here's The Real Deal When It Comes To Smartphone Displays For Gamers"
5db0aec0f0a9b700adeec55a,"Chinese smartphone maker Huawei is known to create some really powerful processors that have powered its smartphones in the past, and now it has unveiled its latest and greatest processor line-up till date -- Kirin 990 Series which is equipped on the newly un…",technology,Huawei Launches World’s Fastest Smartphone Chip: Here’s All You Need To Know About Kirin 990
5db0aec0f0a9b700adeec55b,"OnePlus recently shook the smartphone market in India with its OnePlus 7T, which is an amazing phone for the price. However, OnePlus isn't stopping there, as it plans to unveil another phone in the 7T series -- the OnePlus 7T Pro, which is the successor of On…",technology,OnePlus 7T Pro: Similar To OnePlus 7 Pro But Better Where It Matters
5db0aec0f0a9b700adeec55c,"Reliance Jio made an unprecedented announcement recently. After years of limitless calling and hefty data plans, the company announced it would now start charging users Rs 0.06 per minute for calls to numbers on other networks, at least for the conceivable fu…",business,How To Make Free Calls From Jio To Numbers On Other Phone Networks
5db0aec0f0a9b700adeec55d,What India needs is a closure to malicious prosecutions based on manufactured outrage,entertainment,Ending malice: On FIR against celebrities
5db0aec0f0a9b700adeec55e,A Swedish national created a flutter on board an Indigo flight after it landed here from Goa on Friday.,business,Swedish flyer grounded after naked run in Hyd
5db0aec0f0a9b700adeec55f,"Pakistan is under a lot of pressure at the Financial Action Task Force (FATF) meeting, currently under way in Paris, to rein in terror groups operating from its soil, National Security Adviser Ajit Doval said on Monday. Doval, who was addressing a meeting of …",general,Pakistan under biggest pressure from FATF: Doval
5db0aec0f0a9b700adeec560,"Tens of thousands of rescue workers in Japan battled on Monday to find survivors of a powerful typhoon that killed at least 43 people, as fresh rain threatened to hamper efforts. Typhoon Hagibis crashed into the country on Saturday night, unleashing high wind…",general,In pics: Typhoon Hagibis wreaks havoc in Japan
5db0aec0f0a9b700adeec561,"Debutant Manju Rani (48kg) settled for a silver medal at the World Women's Boxing Championships after losing 1-4 against second-seeded Russian Ekaterina Paltceva in the summit clash at Ulan-Ude, Russia, on Sunday.",sports,World Boxing C'ships: Manju settles for silver
5db0aec0f0a9b700adeec562,"BJP MLA from Ghaziabad, Nand Kishore Gujjar has written a letter to Information and Broadcasting Minister Prakash Javdekar demanding that the show be taken off air.",general,"After Karni Sena, BJP MLA seeks ban on Bigg Boss"
5db0aec0f0a9b700adeec563,"Former Indian cricket captain Sourav Ganguly is, according to media reports, likely to become the new president of the Board of Control for Cricket in India. The elections for the post of office bearers are...",sports,Quick Edit: BCCI’s makeover focuses on 'proxies'
5db0aec0f0a9b700adeec564,"India has moved up two spots to become the seventh most valued 'nation brand’ in the world. It’s brand value increased by a whopping 19% in the last one year to $2,562 billion, according to the annual report on the world's most valuable nation brands compiled…",business,India becomes 7th most valuable nation brand
5db0aec0f0a9b700adeec565,"Chinese President Xi Jinping arrived in Chennai to a grand welcome on Friday, a visit that comes soon after the recent episode of turbulence in bilateral ties over India's decision to withdraw Jammu and Kashmir's special status and reorganise the state into t…",general,In pics: Xi Jinping arrives in Chennai
5db0aec0f0a9b700adeec566,"The country's industrial output slumped the most in nearly seven years and contracted for the first time in over two years. The slump was led by a sharp decline in the crucial manufacturing, capital goods and consumer durables sectors. The capital goods secto…",business,Industrial output sees fastest fall in 7 yrs in Aug
5db0aec0f0a9b700adeec567,"I have seen, as an ENT surgeon, many cancers attributable to tobacco use. As per estimates, two fifth of cancers in India are related to tobacco use. Nearly half of these cancer patients meet a...",health,Why we banned e-cigs: Harsh Vardhan writes for TOI
5db0aec0f0a9b700adeec568,"On 1 October, all banks shifted to the Reserve Bank of India-mandated external benchmarks for pricing their new home loans. While banks have chosen to keep it a low-key affair, for retail borrowers, a shift to loans linked to an external benchmark holds more …",business,How to find out the best new home loan
5db0aec0f0a9b700adeec569,"Maharashtra and Haryana will be voting in ten days. At this point in the poll cycle the air is usually thick with political speculation, gossip and delicious imponderables that define an Indian election. Yet, in...",general,Blog: Campaigns show Cong's need to reinvent itself
5db0aec0f0a9b700adeec56a,"They are family-centered and mired in corruption, says BJP leader",general,‘Regional parties do not have national outlook’
5db0aec0f0a9b700adeec56b,"60 children get into first phase for science, performing arts",science,National programme to nurture student talent kicks off
5db0aec0f0a9b700adeec56c,Raqibul Hassan was arrested five years ago on a complaint from national-level shooter Tara Shahdeo,science,Bail for man accused of lying about his religion for marriage
5db0aec0f0a9b700adeec56d,"Of the 8,026 candidates, 6,897 forfeited their deposits, with 345 of them belonging to the Bahujan Samaj Party, the national party with the highest number of forfeitures.",general,Election Commission confirms 67.4% vote in Lok Sabha election
5db0aec0f0a9b700adeec56e,"A team of National Disaster Response Force and Fire and Emergency Services staff, on Thursday, traced the bodies of three persons who drowned in Yagachi river near Hunasavalli in Alur taluk on Tuesday",general,Bodies of three youths traced
5db0aec0f0a9b700adeec56f,"Coming close on the heels of Assembly Speaker Vishweshwara Hegde Kageri restricting camera persons and photographers from covering the Legislative Assembly proceedings, the mediapersons had another ru",technology,Media upset over another restriction
5db0aec0f0a9b700adeec570,He was thrown off a lorry he was driving during road-widening work,business,Landslip: search on for missing employee
5db0aec0f0a9b700adeec571,Search on for youth missing in Tuesday’s landslip,science,Another landslip on Gap Road
5db0aec0f0a9b700adeec572,"Harassment of Telugu Desam workers is on the rise, he alleges",ent_regional,Development has taken a hit: Naidu
5db0aec0f0a9b700adeec573,It is not clear whether the notices have been executed or withdrawn.,general,Red Notices against Nirav Modi’s brothers vanish from Interpol site
5db0aec0f0a9b700adeec574,"Amenities for tourists visiting Sakrebail camp, Tyavarekoppa safari to be upgraded",technology,Logo of elephant camp released
5db0aec0f0a9b700adeec575,India is home to almost one-fourth of global TB cases,health,"Eradicate TB in State by 2025, says Governor"
5db0aec0f0a9b700adeec576,"The two leaders held a two-and-a-half hour conversation over dinner during which they discussed a range of issues, including emphasising on expanding trade and investment ties",general,"Modi, Xi resolve to work together to face challenge of terrorism and radicalisation"
5db0aec0f0a9b700adeec577,‘The Bangladesh-based terror outfit has set up over 20 hideouts in Bangalore’,sports,Jamaat-ul-Mujahideen Bangladesh trying to spread across India: NIA chief
5db0aec0f0a9b700adeec578,Terms it a violation of Right To Education Act,sports,NSS flays implementation of Khader panel report
5db0aec0f0a9b700adeec579,Five selected for advanced acceleration,health,Successful startups receive recognition from XLr8AP
5db0aec0f0a9b700adeec57a,NDRF members demonstrate helpful techniques; students hold awareness rally,general,Mock drills conducted to mark natural disaster reduction day
5db0aec0f0a9b700adeec57b,Four held under Public Safety Act freed; five political leaders have been allowed to move out of their homes.,general,At least 33 leaders still under detention at Srinagar’s Centaur Hotel
5db0aec0f0a9b700adeec57c,"With just 14.15%, it stands third from bottom, according to NSSO survey",business,Outpatient care: share of public healthcare provider low in A.P.
5db0aec0f0a9b700adeec57d,Bench says no further adjournment would be granted to government to reply on petition filed by Pravasi Legal Cell,business,"SC gives Centre, States a month to respond to writ petition seeking RTI portals"
5db0aec0f0a9b700adeec57e,Board rejected proposal by prominent Muslims to surrender site as goodwill gesture to Hindus,technology,"Cannot give up claim to Ayodhya site, says AIMPLB"
5db0aec0f0a9b700adeec57f,Survey in Odisha finds exclusion higher in tribal areas,health,Many denied PDS rice due to non-seeding of Aadhaar
5db0aec0f0a9b700adeec580,LDF rides on Mayor’s popularity; UDF hopeful after wins in 2011 and 2016; BJP has emerged as a force to reckon with,general,All fronts fancy their chances at Vattiyurkavu
5db0aec0f0a9b700adeec581,"According to NCERT, the purpose of evaluation at the pre-school stage is not to label a child as “pass” or “fail”",health,No child in pre-school should be made to take written or oral test: NCERT
5db0aec0f0a9b700adeec582,NGOs present sordid tales from Assam at ‘solidarity meet’; say 19 lakh excluded,entertainment,Stories from beyond: NRC victims share their plight
5db0aec0f0a9b700adeec583,I-T Dept. claims to have uncovered evidence of high capitation fee collected and used to buy land,health,Two top deemed universities under the scanner in ‘medical seat-blocking scam’
5db0aec0f0a9b700adeec584,Lack of online networking of admission process helping the scam to thrive,health,Meritorious students roped in to block seats for small returns
5db0aec0f0a9b700adeec585,Pan-India study of 1.2 lakh children by Health and Family Welfare Ministry shows children received better diets with higher levels of schooling among mothers,health,Education for mothers directly linked to better nutrition for children: survey
5db0aec0f0a9b700adeec586,Dera’s political committee is yet to tell followers whom to vote in the upcoming elections,general,Haryana Assembly polls: Neutralising the clout of Dera Sacha Sauda
5db0aec0f0a9b700adeec587,"Central, State forces launch joint patrols of coastline ahead of Modi-Xi meet",general,"Focus on thwarting intrusions, activation of sleeper cells"
5db0aec0f0a9b700adeec588,A no-holds-barred battle between allies has made a weak Opposition redundant,general,Maharashtra Assembly polls: BJP-Sena tiff breaks the ennui
5db0aec0f0a9b700adeec589,"The BJP government at the Centre has plans to identify all infiltrators in India and throw them out of the country, according to Union Home Minister Amit Shah. And this will be done before the next Lo",general,Comment | Three sloppy claims about NRC
5db0aec0f0a9b700adeec58a,"Children in conflict with law are gently guided to the mainstream, with mental and material support, under Kaval",health,Dispelling despair
5db0aec0f0a9b700adeec58b,"Gen. Oscar Albayalde said his decision relinquishing his post was accepted by Interior Secretary Eduardo Ano over the weekend but insisted on his innocence, saying he has never been criminally or administratively charged for the alleged irregularity.",general,Philippine police chief resigns amid drug allegations
5db0aec0f0a9b700adeec58c,The ministry said on Friday that three soldiers were wounded. It didn’t provide details,general,Turkey reports first military fatality in Syria incursion
5db0aec0f0a9b700adeec58d,"“Experts believe it was a terrorist attack,” a source told ISNA.",business,Explosion sets ablaze Iranian oil tanker near Saudi port: Iranian state media
5db0aec0f0a9b700adeec58e,The Chaudhry Sugar Mills money laundering case is the latest in a series of corruption cases against Sharif and his family members.,health,Pakistan slaps another money laundering case on Nawaz Sharif
5db0aec0f0a9b700adeec58f,"The meeting between Modi and Xi “sent the reassuring message that they (India and China) want nothing to get in the way of constructive engagement”, China Daily editorial says",general,Xi leaves for India for 2nd informal summit with PM Modi
5db0aec0f0a9b700adeec590,The victory is likely to stoke concern about democratic standards in the largest ex-Soviet European Union state.,business,Poland’s ruling nationalists seen on course to remain in power
5db0aec0f0a9b700adeec591,People’s Daily warned Apple might hurt its reputation with Chinese consumers.,technology,Apple removes Hong Kong map app after Chinese criticism
5db0aec0f0a9b700adeec592,"Indonesia&#39;s Chief Security Minister Wiranto is conscious and in a stable condition after he was stabbed on Thursday by a man authorities suspect had been radicalised by Islamic State ideology, pol",general,Indonesian minister attacked by suspected IS radical
5db0aec0f0a9b700adeec593,His comments came as Beijing is putting pressure on Kathmandu to rein-in pro-Dalai Lama Tibetans in Nepal,general,"Any attempt to split China will be ‘crushed,’ warns President Xi Jinping"
5db0aec0f0a9b700adeec594,"The National Pension System (NPS) is a voluntary, defined contribution programme administered and regulated by PFRDA.",science,EPFO backs plan to allow subscribers’ NPS switch
5db0aec0f0a9b700adeec595,Indian miners lobby against govt plans for coal indexIndia plans to create a national coal index to end state-run Coal India's control over prices and privatise the coal sector.,business,Indian miners lobby against govt plans for coal index
5db0aec0f0a9b700adeec596,"Lavishing praise on Narendra Modi for doing a ""great job"" of abrogating Article 370 which granted special status to Jammu and Kashmir, Shah said the prime minister has ensured national security.",general,Congress-NCP opposed Modi's great job of abrogating Article 370: Amit Shah
5db0aec0f0a9b700adeec597,"Pay monthly, or will cut fuel supply: Oil cos to AIIOCL, BPCL and HPCL said ""the outstanding has not come down considerably in the absence of the committed monthly lump sum payment"".",business,"Pay monthly, or will cut fuel supply: Oil cos to AI"
5db0aec0f0a9b700adeec598,"Women will be exempted from odd-even: Arvind KejriwalA decision on whether two-wheelers should be exempted from the scheme or not is yet to be taken and we are consulting experts, he said.",health,Women will be exempted from odd-even: Arvind Kejriwal
5db0aec0f0a9b700adeec599,"Silver also jumped Rs 240 to Rs 46,510 per kilogram from Rs 46,270 per kilogram on Saturday.",business,Gold gains Rs 145 on weaker rupee
5db0aec0f0a9b700adeec59a,"As per the statistical report - which covered 542 parliamentary seats, excluding Vellore where the poll was cancelled - just 587 of the 7,484 defeated candidates held on to their security deposit.",general,"In the last Lok Sabha polls, 86% of candidates lost deposits"
5db0aec0f0a9b700adeec59b,BMS to oppose Modi govt on PSU privatisationThe move assumes significance as the Bharatiya Janata Party chief and Home Minister Amit Shah and Railways Minister Piyush Goyal had recently visited BMS headquarters in Delhi.,general,BMS to oppose Modi govt on PSU privatisation
5db0aec0f0a9b700adeec59c,"Unexpected jolt for RIL's Rs 5,050-cr IBC winThe litigants claim they represent an informal group of more than a thousand retail investors in Alok Industries",business,"Unexpected jolt for RIL's Rs 5,050-cr IBC win"
5db0aec0f0a9b700adeec59d,Bandhan Bank was trading Rs 81 higher at Rs 588 level at around 9.45 am on NSE.,business,Bandhan Bank soars 20% on MSCI entry
5db0aec0f0a9b700adeec59e,Edelweiss Asset Management seeks to recover Rs 70 crore from the crisis-ridden company.,business,DHFL falls 10% as Edelweiss moves HC to recover dues
5db0aec0f0a9b700adeec59f,"For judicial officers to show such abysmal ignorance both about the law and what superior courts have pronounced, is unpardonable.",general,View: Has British Raj returned?
5db0aec0f0a9b700adeec5a0,Violence continued in Quito on Saturday even as the indigenous movement leading the protests over fuel price hikes reversed course and said it had accepted a proposal for direct talks with Moreno.,business,"Ecuador President orders curfew, military control in Quito"
5db0aec0f0a9b700adeec5a1,This is the second downgrade in two months. The agency had revised its GDP growth estimate to 6.7% from its earlier forecast of 7.3% in August.,business,India Ratings pares India’s FY20 growth forecast on sluggish consumption demand
5db0aec0f0a9b700adeec5a2,"According to the PIL, SEBI has not taken any effective steps to unearth the scam.",business,"NSE co-location: Notices issued to Sebi, MCA"
5db0aec0f0a9b700adeec5a3,The minister also launched startup scheme 'Yuva Sahakar' and NGO Sahakar Bharti's 'Simply Desi' brand to promote products manufactured by cooperatives.,general,Farm cooperatives can play key role in achieving $5 trillion economy: Narendra Singh Tomar
5db0aec0f0a9b700adeec5a4,"Manju Rani enters final in World ChampionshipsMary Kom, seeded third, lost 1-4 to second seed Cakiroglu, who is the reigning European Championships and European Games gold-medallist.",sports,Manju Rani enters final in World Championships
5db0aec0f0a9b700adeec5a5,"RS Prasad withdraws comments on economyIn a statement issued on Sunday, Prasad claimed that one part of his statement had been ""completely twisted out of context"", and said ""being a sensitive person, I withdraw this comment"".",business,RS Prasad withdraws comments on economy
5db0aec0f0a9b700adeec5a6,"The banks should be looking at other options for recovering loans before invoking the IBC, especially in those cases where amount of bad loans is not significant, he said.",business,Government mulls raising Rs 1 lakh default threshold for invoking IBC: Srinivas
5db0aec0f0a9b700adeec5a7,Lateral entrants join civil services after trainingThe Cabinet Secretariat had tasked the Indian Institute of Public Administration (IIPA) with preparing the induction programme held from September 23 to October 4.,business,Lateral entrants join civil services after training
5db0aec0f0a9b700adeec5a8,He also asserted that the government was working on a war-footing to provide quality education and employment oriented skills to the needy including minorities.,general,India is heaven for minorities while Pakistan has proved to be hell for them: Mukhtar Abbas Naqvi
5db0aec0f0a9b700adeec5a9,"Rahul Gandhi questions PM Narendra Modi on jobsRahul Gandhi also accused the media of distracting people's attention from the ""real issues"" like the ""downfall of the economy"". He claimed that ""divisive politics"" was one of the reasons behind the closure of sc…",general,Rahul Gandhi questions PM Narendra Modi on jobs
5db0aec0f0a9b700adeec5aa,"Mehul Choksi cheated Punjab & Sind Bank of Rs 441 mnThis is the first time the 111-year-old bank has come clean on the default perpetrated by Choksi, who has now settled as a citizen of Antigua & Barbados, the West Indies.",business,Mehul Choksi cheated Punjab & Sind Bank of Rs 441 mn
5db0aec0f0a9b700adeec5ab,"Narendra Modi govt wants quick disposal of casesWith over 3.30 crore cases piled up in the Indian courts for disposal, the Narendra Modi-led government has finally instructed the Union Ministry of Law and Justice to ""find out a way for reducing delays and arr…",general,Narendra Modi govt wants quick disposal of cases
